"filename", "language", "XML", "JSON", "C#", "JSON with Comments", "Markdown", "TypeScript", "CSS", "HTML", "YAML", "comment", "blank", "total"
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.css", "CSS", 0, 0, 0, 0, 0, 0, 379, 0, 0, 12, 63, 454
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 75, 0, 2, 12, 89
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.ts", "TypeScript", 0, 0, 0, 0, 0, 186, 0, 0, 0, 10, 34, 230
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.css", "CSS", 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 7, 35
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 87, 0, 4, 0, 91
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.ts", "TypeScript", 0, 0, 0, 0, 0, 104, 0, 0, 0, 4, 17, 125
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.css", "CSS", 0, 0, 0, 0, 0, 0, 368, 0, 0, 24, 81, 473
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 249, 0, 16, 22, 287
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.ts", "TypeScript", 0, 0, 0, 0, 0, 180, 0, 0, 0, 23, 59, 262
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 21, 122
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 60, 0, 4, 3, 67
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.ts", "TypeScript", 0, 0, 0, 0, 0, 138, 0, 0, 0, 1, 19, 158
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.css", "CSS", 0, 0, 0, 0, 0, 0, 152, 0, 0, 7, 20, 179
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 55, 0, 5, 9, 69
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.ts", "TypeScript", 0, 0, 0, 0, 0, 135, 0, 0, 0, 105, 33, 273
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.css", "CSS", 0, 0, 0, 0, 0, 0, 569, 0, 0, 16, 94, 679
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 236, 0, 4, 11, 251
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.ts", "TypeScript", 0, 0, 0, 0, 0, 340, 0, 0, 0, 36, 66, 442
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.css", "CSS", 0, 0, 0, 0, 0, 0, 542, 0, 0, 11, 84, 637
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 264, 0, 7, 14, 285
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.ts", "TypeScript", 0, 0, 0, 0, 0, 569, 0, 0, 0, 79, 151, 799
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.css", "CSS", 0, 0, 0, 0, 0, 0, 85, 0, 0, 7, 16, 108
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 67, 0, 1, 9, 77
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 0, 0, 4, 19, 94
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.css", "CSS", 0, 0, 0, 0, 0, 0, 138, 0, 0, 7, 23, 168
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 10, 63
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.ts", "TypeScript", 0, 0, 0, 0, 0, 165, 0, 0, 0, 9, 32, 206
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\delete-client\delete-client.component.css", "CSS", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 10, 62
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\delete-client\delete-client.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\delete-client\delete-client.component.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 1, 8, 62
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\edit-client-details\edit-client-details.component.css", "CSS", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 8, 52
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\edit-client-details\edit-client-details.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 4, 42
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\edit-client-details\edit-client-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 146, 0, 0, 0, 7, 28, 181
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\manage-client\manage-client.component.css", "CSS", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 10, 62
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\manage-client\manage-client.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 1, 0, 15
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\manage-client\manage-client.component.ts", "TypeScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 10, 48
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\view-client\view-client.component.css", "CSS", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 5, 48
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\view-client\view-client.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 9, 48
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\view-client\view-client.component.ts", "TypeScript", 0, 0, 0, 0, 0, 59, 0, 0, 0, 2, 17, 78
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-1\forgot-password-step-1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 4, 18
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-1\forgot-password-step-1.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 8, 56
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-1\forgot-password-step-1.component.ts", "TypeScript", 0, 0, 0, 0, 0, 113, 0, 0, 0, 2, 28, 143
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-2\forgot-password-step-2.component.css", "CSS", 0, 0, 0, 0, 0, 0, 24, 0, 0, 10, 3, 37
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-2\forgot-password-step-2.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 6, 34
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\forgot-password\forgot-password-step-2\forgot-password-step-2.component.ts", "TypeScript", 0, 0, 0, 0, 0, 113, 0, 0, 0, 3, 18, 134
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\home-page\home-page.component.css", "CSS", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 8, 62
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\home-page\home-page.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 21
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\home-page\home-page.component.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 16
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\login\login.component.css", "CSS", 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 2, 20
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\login\login.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 36, 0, 2, 15, 53
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\login\login.component.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 17, 90
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\manage-data\manage-data.component.css", "CSS", 0, 0, 0, 0, 0, 0, 151, 0, 0, 25, 30, 206
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\manage-data\manage-data.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 43, 0, 20, 6, 69
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\manage-data\manage-data.component.ts", "TypeScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 4, 14, 80
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\meet-us\meet-us.component.css", "CSS", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 7, 43
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\meet-us\meet-us.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 42, 0, 3, 4, 49
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\meet-us\meet-us.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\note-management\note-management.component.css", "CSS", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 8, 47
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\note-management\note-management.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 2, 25
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\note-management\note-management.component.ts", "TypeScript", 0, 0, 0, 0, 0, 89, 0, 0, 0, 10, 19, 118
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\pagination\pagination.component.css", "CSS", 0, 0, 0, 0, 0, 0, 24, 0, 0, 4, 5, 33
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\pagination\pagination.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 3, 3, 26
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\pagination\pagination.component.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 8, 7, 56
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\add-edit-recipe\add-edit-recipe.component.css", "CSS", 0, 0, 0, 0, 0, 0, 93, 0, 0, 9, 12, 114
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\add-edit-recipe\add-edit-recipe.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 72, 0, 1, 4, 77
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\add-edit-recipe\add-edit-recipe.component.ts", "TypeScript", 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 23, 187
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\recipes.component.css", "CSS", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 15, 84
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\recipes.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 3, 4, 37
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\recipes.component.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 7, 47
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\view\view.component.css", "CSS", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 6, 42
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\view\view.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 3, 43
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\recipes\view\view.component.ts", "TypeScript", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 13, 93
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\register\register.component.css", "CSS", 0, 0, 0, 0, 0, 0, 105, 0, 0, 1, 20, 126
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\register\register.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 114, 0, 10, 12, 136
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\register\register.component.ts", "TypeScript", 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 30, 188
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-create-edit\reviews-create-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 25, 133
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-create-edit\reviews-create-edit.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 57
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-create-edit\reviews-create-edit.component.ts", "TypeScript", 0, 0, 0, 0, 0, 159, 0, 0, 0, 3, 23, 185
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-list\reviews-list.component.css", "CSS", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 8, 57
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-list\reviews-list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 3, 39
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\reviews-management\reviews-list\reviews-list.component.ts", "TypeScript", 0, 0, 0, 0, 0, 125, 0, 0, 0, 4, 19, 148
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\articles\articles.component.css", "CSS", 0, 0, 0, 0, 0, 0, 374, 0, 0, 10, 61, 445
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\articles\articles.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 146, 0, 8, 20, 174
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\articles\articles.component.ts", "TypeScript", 0, 0, 0, 0, 0, 219, 0, 0, 0, 27, 40, 286
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\uploads.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\uploads.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\uploads\uploads.component.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 2, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\account.service.ts", "TypeScript", 0, 0, 0, 0, 0, 97, 0, 0, 0, 13, 28, 138
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\advice.service.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 6, 8, 53
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\appointments.service.ts", "TypeScript", 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 19, 78
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\articles.service.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 7, 36
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\client-management.service.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 14, 61
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\data-management.service.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 7, 29
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\diet-types.service.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 12, 38
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\diet.service.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 14, 22, 83
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\metrics.service.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 9, 52
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\note.service.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 7, 36
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\recipes.service.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 6, 10, 56
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\reports.service.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 4, 7, 36
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\services\reviews.service.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 9, 10, 66
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\CustomValidators.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\passwordMatchValidator.ts", "TypeScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 6, 33
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\pastDateValidator.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 4, 19
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\validation-messages.ts", "TypeScript", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 5, 43
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\validation-patterns.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\validation\validator.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 21
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 145, 0, 0, 3, 26, 174
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\tsconfig.app.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\tsconfig.json", "JSON with Comments", 0, 0, 0, 31, 0, 0, 0, 0, 0, 2, 1, 34
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\package-lock.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"Total", "-", 16, 14701, 10961, 31, 14, 6152, 5000, 2900, 9, 1120, 5244, 46148